"","cost_istarget","cost_looksliketarget","cost_nottarget","cost_iscompetitor","cost_notcompetitor","cost_lookslikecompetitor","alpha"
"1",0.438589492862501,4.83089577359876,0.236208240937982,1.66150474880495,1.87560982721392,1.32032362967743,4.52787827605345
"2",0.438589492862501,4.8284722060133,0.336427162344223,1.58115026695451,1.8005856295824,1.32032362967743,4.57092244872312
"3",0.438589492862501,4.81786728884233,0.336427162344223,1.53829168787196,1.88540370424903,1.28774334581223,4.60096018553393
"4",0.511495504599119,4.8909341557421,0.337486927409803,1.49695330957939,1.78145661346335,1.2459035618946,4.62867911288997
"5",0.56139032798407,4.76621524228707,0.398382813827276,1.42219357293379,1.69077952482396,1.27969815830199,4.62867911288997
"6",0.567854667140957,4.68780539748379,0.398382813827276,1.42219357293379,1.5450047784967,1.13712129994677,4.62867911288997
"7",0.555515723913349,4.68780539748379,0.398382813827276,1.39496220045876,1.66977544363495,1.15017407078103,4.53966076111332
"8",0.556460869098851,4.69053561865251,0.232050295388612,1.31785821562238,1.75389382330836,1.14919273405414,4.47878268850408
"9",0.532694661144087,4.72552394342546,0.336293526650872,1.27229949142821,1.67059987145037,1.05124758217205,4.50524521050794
"10",0.570558079547358,4.81358752511579,0.257327827802344,1.28570447581471,1.71441578431094,1.02465322020214,4.43015776492363
"11",0.516357427540303,4.79131436691617,0.257327827802344,1.29788363259882,1.65408936136898,1.02465322020214,4.29601431610678
"12",0.468921343492362,4.70322443184003,0.151005267815938,1.32647836897234,1.71607382781513,1.02465322020214,4.25601500377193
"13",0.479167101997878,4.66442830973913,0.206238038191665,1.31959371295285,1.71607382781513,1.05033915426825,4.28437954252641
"14",0.391357152501742,4.61234538958105,0.206238038191665,1.41899929355232,1.79499970241227,0.857186045322138,4.23199077216205
"15",0.569487120020803,4.68348836862865,0.227796759229056,1.40767808919937,1.7502857897413,0.73094904858171,4.23199077216205
"16",0.569487120020803,4.74774088320524,0.275089050637053,1.23414832537901,1.81160870418137,0.624986386227835,4.07981526391647
"17",0.648817905510696,4.74027573399128,0.265439203003113,1.16821228357169,1.71309919975671,0.668348743486632,4.15834234197551
"18",0.705992248031889,4.83019495687873,0.303299463443341,1.12727695840918,1.71309919975671,0.683910772392142,4.03754947603762
"19",0.547594610079908,4.83019495687873,0.317777052767359,1.12727695840918,1.77145800453974,0.741983869075026,4.00016619363726
"20",0.480674103295483,4.69638278072166,0.224730105289986,1.12727695840918,1.77145800453974,0.964787086114953,4.20303993795243
"21",0.480674103295483,4.75515217921654,0.447143032362204,1.05427117487233,1.59361164285701,0.867178869921907,4.24734941173655
"22",0.480674103295483,4.75515217921654,0.456241597963717,1.06618301403739,1.63383783597176,0.945347945548594,4.265656805944
"23",0.502474926147057,4.85446561216739,0.428321582965139,1.04431286166532,1.63383783597176,0.95094369925857,4.41681707268315
"24",0.439935352753102,4.81869090880824,0.373345571487208,1.09664323154883,1.76034508198483,0.978409744707309,4.51123735806077
"25",0.314227167987345,4.73202151896156,0.373345571487208,1.09664323154883,1.75330902585237,0.955385651195962,4.51123735806077
"26",0.314227167987345,4.74702764495819,0.483785279761649,1.09664323154883,1.75330902585237,0.942599265666235,4.49439355884529
"27",0.367311682924097,4.75878374139076,0.461552804905999,1.18235128173808,1.7923702931202,0.866534569327737,4.4673232697267
"28",0.269153762124676,4.67861790422079,0.427658962714717,1.18235128173808,1.6938077825876,0.80011425750942,4.53572329645929
"29",0.269153762124676,4.52100661668262,0.33900967957464,1.01503315076651,1.71161248528169,0.780912301639065,4.54316065832095
"30",0.269153762124676,4.6443071937845,0.33900967957464,0.975758024113989,1.71161248528169,0.862848770656147,4.54628189255781
"31",0.311032575332909,4.71200744754606,0.370537898159728,0.991038922873273,1.73827516843023,0.852884558074657,4.48561828171376
"32",0.401862997553766,4.74125791099447,0.370537898159728,0.912880887003707,1.69199580866445,0.916891303701885,4.36989066849268
"33",0.450957292503058,4.67939437816185,0.394820202798967,0.698276004044211,1.66907491217813,0.887682636254138,4.42996623853986
"34",0.414843933360812,4.77633758697459,0.247266186482318,0.890174344070691,1.70660427888085,0.887682636254138,4.41318080655887
